"","date","location","state","latitude","longitude"
"8143","2016/09/16","Schneeberg","Sachsen",50.5954901,12.6386475
"8144","2016/09/16","Leonberg","Baden-Württemberg",48.7960447,9.0095706
"8145","2016/09/16","Neukirch","Sachsen",51.0947498,14.3069437
"8146","2016/09/15","Tharandt","Sachsen",50.9866531,13.5782358
"8147","2016/09/15","Rheine","Nordrhein-Westfalen",52.2815691,7.4434092
"8148","2016/09/15","Frankfurt an der Oder","Brandenburg",52.3472237,14.5505673
"8149","2016/09/15","Pritzwalk","Brandenburg",53.1497201,12.177885
"8150","2016/09/15","Bautzen","Sachsen",51.182293,14.4237749
"8151","2016/09/15","Klütz","Mecklenburg-Vorpommern",53.967639,11.1654177
"8152","2016/09/15","Wilhelmshaven","Niedersachsen",53.5323403,8.1068722
"8153","2016/09/14","Havelberg","Sachsen-Anhalt",52.8326422,12.0763942
"8154","2016/09/14","Weilheim","Bayern",47.8422367,11.1427463
"8155","2016/09/14","Windheim, Petershagen","Nordrhein-Westfalen",52.4142865,9.010833
"8156","2016/09/14","Dortmund","Nordrhein-Westfalen",51.5135872,7.4652981
"8157","2016/09/14","Berlin","Berlin",52.5200066,13.404954
"8158","2016/09/14","Bautzen","Sachsen",51.182293,14.4237749
"8159","2016/09/14","Neustadt an der Donau","Bayern",48.8030062,11.7670734
"8160","2016/09/13","Bautzen","Sachsen",51.182293,14.4237749
"8161","2016/09/13","Störnstein","Bayern",49.7309748,12.1999765
"8162","2016/09/13","Tangerhütte","Sachsen-Anhalt",52.434007,11.8105694
"8163","2016/09/13","Schönberg","Schleswig-Holstein",54.3947047,10.3721441
"8164","2016/09/13","Hülben","Baden-Württemberg",48.5192254,9.4063908
"8165","2016/09/12","München","Bayern",48.1351253,11.5819806
"8166","2016/09/12","Neustadt an der Orla","Thüringen",50.7367065,11.7538634
"8167","2016/09/12","Chemnitz","Sachsen",50.8282222,12.9208547
"8168","2016/09/12","München","Bayern",48.1351253,11.5819806
"8169","2016/09/12","Rostock","Mecklenburg-Vorpommern",54.0924406,12.0991466
"8170","2016/09/12","Bautzen","Sachsen",51.182293,14.4237749
"8171","2016/09/12","Heidelberg","Baden-Württemberg",49.3987524,8.6724335
"8172","2016/09/12","Neustadt an der Orla","Thüringen",50.7367065,11.7538634
"8173","2016/09/11","Rathenow","Brandenburg",52.6045279,12.3371251
"8174","2016/09/11","Waren an der Müritz","Mecklenburg-Vorpommern",53.5161667,12.6818562
"8175","2016/09/11","Dresden","Sachsen",51.0504088,13.7372621
"8176","2016/09/11","Jüterbog","Brandenburg",51.9964734,13.0756312
"8177","2016/09/11","Gangelt","Nordrhein-Westfalen",50.9927163,5.997431
"8178","2016/09/11","Köthen","Sachsen-Anhalt",51.7505762,11.9802357
"8179","2016/09/11","Dortmund","Nordrhein-Westfalen",51.5135872,7.4652981
"8180","2016/09/11","Bautzen","Sachsen",51.182293,14.4237749
"8181","2016/09/11","Löbau","Sachsen",51.0962292,14.6701781
"8182","2016/09/11","Ergoldsbach","Bayern",48.6917161,12.2012516
"8183","2016/09/11","Leck","Schleswig-Holstein",54.7715331,8.9759886
"8184","2016/09/11","Halle an der Saale","Sachsen-Anhalt",51.4953567,11.9662371
"8185","2016/09/11","Hagen","Nordrhein-Westfalen",51.3670777,7.4632841
"8186","2016/09/10","Stollberg","Sachsen",50.7091847,12.7750105
"8187","2016/09/10","Erlangen","Bayern",49.5896744,11.0119611
"8188","2016/09/10","Löbau","Sachsen",51.0962292,14.6701781
"8189","2016/09/10","Itzehoe","Schleswig-Holstein",53.9317752,9.5051475
"8190","2016/09/09","Hamburg","Hamburg",53.5488282,9.9871703
"8191","2016/09/09","Löbau","Sachsen",51.0962292,14.6701781
"8192","2016/09/09","Erfurt","Thüringen",50.9847679,11.0298799
"8193","2016/09/09","Oranienburg","Brandenburg",52.7557351,13.2408643
"8194","2016/09/09","Neuruppin","Brandenburg",52.9211097,12.8002556
"8195","2016/09/09","Bautzen","Sachsen",51.182293,14.4237749
"8196","2016/09/09","Bad Freienwalde","Brandenburg",52.7829161,14.0385706
"8197","2016/09/09","Genthin","Sachsen-Anhalt",52.4006218,12.1601527
"8198","2016/09/09","Stollberg","Sachsen",50.7091847,12.7750105
"8199","2016/09/09","Wuppertal","Nordrhein-Westfalen",51.2562128,7.1507636
"8200","2016/09/08","Stade","Niedersachsen",53.5928618,9.4709494
"8201","2016/09/08","Essen","Nordrhein-Westfalen",51.4556432,7.0115552
"8202","2016/09/08","Flensburg","Schleswig-Holstein",54.7937431,9.4469964
"8203","2016/09/08","Neuss","Nordrhein-Westfalen",51.2041968,6.6879511
"8204","2016/09/08","Stade","Niedersachsen",53.5928618,9.4709494
"8205","2016/09/08","Merseburg an der Saale","Sachsen-Anhalt",51.3152294,11.9829333
"8206","2016/09/08","Rinteln","Niedersachsen",52.2020461,9.0759703
"8207","2016/09/08","Frankfurt an der Oder","Brandenburg",52.3472237,14.5505673
"8208","2016/09/08","Flammersbach, Wilnsdorf","Nordrhein-Westfalen",50.8635569,8.1044766
"8209","2016/09/08","Kamen","Nordrhein-Westfalen",51.5882752,7.6590458
"8210","2016/09/08","Essen","Nordrhein-Westfalen",51.4556432,7.0115552
"8211","2016/09/07","Uhingen","Baden-Württemberg",48.7112849,9.5860838
"8212","2016/09/07","Singen (Hohentwiel)","Baden-Württemberg",47.7628032,8.8380152
"8213","2016/09/07","Mölln","Schleswig-Holstein",53.6200912,10.6891312
"8214","2016/09/07","Willich","Nordrhein-Westfalen",51.2654601,6.5442659
"8215","2016/09/07","Reutlingen","Baden-Württemberg",48.4912389,9.2046411
"8216","2016/09/07","Dresden","Sachsen",51.0504088,13.7372621
"8217","2016/09/06","Jena","Thüringen",50.927054,11.5892372
"8218","2016/09/06","Bad Freienwalde","Brandenburg",52.7829161,14.0385706
"8219","2016/09/06","Wittenberge","Brandenburg",52.9950038,11.752484
"8220","2016/09/06","Weyerbusch","Rheinland-Pfalz",50.7142845,7.553222
"8221","2016/09/06","Dresden","Sachsen",51.0504088,13.7372621
"8222","2016/09/06","Luckenwalde","Brandenburg",52.0917718,13.1738324
"8223","2016/09/06","Schöneberg, Berlin","Berlin",52.4898502,13.3532376
"8224","2016/09/05","Deggendorf","Bayern",48.8414126,12.9572212
"8225","2016/09/05","Wuppertal","Nordrhein-Westfalen",51.2562128,7.1507636
"8226","2016/09/05","Braunschweig","Niedersachsen",52.2688736,10.5267696
"8227","2016/09/04","Rastatt","Baden-Württemberg",48.8590212,8.2099996
"8228","2016/09/04","Berlin","Berlin",52.5200066,13.404954
"8229","2016/09/04","Petershagen","Nordrhein-Westfalen",52.3745951,8.9648938
"8230","2016/09/04","München","Bayern",48.1351253,11.5819806
"8231","2016/09/04","Deggendorf","Bayern",48.8414126,12.9572212
"8232","2016/09/04","Bautzen","Sachsen",51.182293,14.4237749
"8233","2016/09/04","Birkenwerder","Brandenburg",52.6910604,13.2783281
"8234","2016/09/04","Hörstel","Nordrhein-Westfalen",52.2958863,7.5838639
"8235","2016/09/03","Berlin","Berlin",52.5200066,13.404954
"8236","2016/09/03","Schwalmtal","Nordrhein-Westfalen",51.2121378,6.276649
"8237","2016/09/03","Cottbus","Brandenburg",51.7563108,14.3328679
"8238","2016/09/03","Senden","Bayern",48.3255759,10.04927
"8239","2016/09/03","Marktoberdorf","Bayern",47.779563,10.6183077
"8240","2016/09/03","Plauen","Sachsen",50.4976133,12.1368679
"8241","2016/09/03","Karlsruhe","Baden-Württemberg",49.0068901,8.4036527
"8242","2016/09/03","Bückeburg","Niedersachsen",52.2592762,9.0521233
"8243","2016/09/03","Dresden","Sachsen",51.0504088,13.7372621
"8244","2016/09/03","Pfarrkirchen","Bayern",48.4319231,12.9378735
"8245","2016/09/03","Hemer","Nordrhein-Westfalen",51.3829741,7.7742862
"8246","2016/09/03","Kellinghusen","Schleswig-Holstein",53.9540255,9.7157793
"8247","2016/09/03","Bad Freienwalde","Brandenburg",52.7829161,14.0385706
"8248","2016/09/02","Potsdam","Brandenburg",52.3905689,13.0644729
"8249","2016/09/02","Kronach","Bayern",50.2359898,11.3310482
"8250","2016/09/02","Remscheid","Nordrhein-Westfalen",51.1787418,7.1896962
"8251","2016/09/02","Wolmirstedt","Sachsen-Anhalt",52.2521368,11.629014
"8252","2016/09/01","Meiningen","Thüringen",50.5739121,10.4190128
"8253","2016/09/01","Chemnitz, Helbersdorf","Sachsen",50.8061017,12.900566
"8254","2016/09/01","Weilheim","Bayern",47.8422367,11.1427463
"8255","2016/09/01","Zwickau","Sachsen",50.7176452,12.4968797
"8256","2016/09/01","Flensburg","Schleswig-Holstein",54.7937431,9.4469964
"8257","2016/09/01","Angermünde","Brandenburg",53.0145422,13.996593
"8258","2016/09/01","Waldbröl","Nordrhein-Westfalen",50.881469,7.6287457
"8259","2016/08/31","Weimar","Thüringen",50.9794934,11.3235439
"8260","2016/08/31","München","Bayern",48.1351253,11.5819806
"8261","2016/08/31","Berlin","Berlin",52.5200066,13.404954
"8262","2016/08/31","Stralsund","Mecklenburg-Vorpommern",54.3090654,13.0770347
"8263","2016/08/31","Gadebusch","Mecklenburg-Vorpommern",53.7015558,11.115704
"8264","2016/08/31","Wittenberg","Sachsen-Anhalt",51.8704643,12.6411506
"8265","2016/08/31","Malente","Schleswig-Holstein",54.1736324,10.5589233
"8266","2016/08/31","Pegau","Sachsen",51.1672124,12.2535882
"8267","2016/08/31","Weil am Rhein, Otterbach","Baden-Württemberg",47.5831872,7.6060868
"8268","2016/08/31","Cottbus","Brandenburg",51.7563108,14.3328679
"8269","2016/08/31","Oberteuringen","Baden-Württemberg",47.7248367,9.469706
"8270","2016/08/30","Glöwen, Plattenburg","Brandenburg",52.9171039,12.0679965
"8271","2016/08/30","Kiel","Schleswig-Holstein",54.3232927,10.1227652
"8272","2016/08/30","Kiel","Schleswig-Holstein",54.3232927,10.1227652
"8273","2016/08/30","Bammental","Baden-Württemberg",49.3535343,8.7783092
"8274","2016/08/30","Wurzen","Sachsen",51.3698806,12.7436557
"8275","2016/08/30","Rosdorf","Niedersachsen",51.50648,9.90029
"8276","2016/08/30","Heidenau","Sachsen",50.9758426,13.8661223
"8277","2016/08/30","Kempten","Bayern",47.7285699,10.3157835
"8278","2016/08/30","Spremberg","Brandenburg",51.5696303,14.376813
"8279","2016/08/30","Freital","Sachsen",51.0008667,13.6512413
"8280","2016/08/30","Lohne (Oldenburg)","Niedersachsen",52.6505733,8.262598
"8281","2016/08/30","Schwedt","Brandenburg",53.0624695,14.2734639
"8282","2016/08/29","Kempen","Nordrhein-Westfalen",51.3649942,6.4205309
"8283","2016/08/29","Brandenburg an der Havel","Brandenburg",52.4125287,12.5316444
"8284","2016/08/29","Nettetal","Nordrhein-Westfalen",51.3262794,6.2721001
"8285","2016/08/29","Pliezhausen","Baden-Württemberg",48.5618552,9.2020103
"8286","2016/08/29","Heilsbronn","Bayern",49.3390745,10.7919753
"8287","2016/08/29","Pattensen","Niedersachsen",52.2652044,9.7616067
"8288","2016/08/29","Oschersleben","Sachsen-Anhalt",52.0271323,11.22858
"8289","2016/08/29","Zittau","Sachsen",50.8999681,14.8029971
"8290","2016/08/29","Demmin","Mecklenburg-Vorpommern",53.9056285,13.0498414
"8291","2016/08/29","Aachen","Nordrhein-Westfalen",50.7753455,6.0838868
"8292","2016/08/29","Oschersleben","Sachsen-Anhalt",52.0271323,11.22858
"8293","2016/08/28","Hainichen","Sachsen",50.9694542,13.1220989
"8294","2016/08/28","Wittingen","Niedersachsen",52.727049,10.7334362
"8295","2016/08/28","Bad Gottleuba","Sachsen",50.845956,13.9442241
"8296","2016/08/28","Wielenbach","Bayern",47.8740941,11.1590924
"8297","2016/08/28","Berlin","Berlin",52.5200066,13.404954
"8298","2016/08/28","Dresden","Sachsen",51.0504088,13.7372621
"8299","2016/08/28","Hamburg","Hamburg",53.5488282,9.9871703
"8300","2016/08/28","Marktoberdorf","Bayern",47.779563,10.6183077
"8301","2016/08/28","Hannover","Niedersachsen",52.3758916,9.7320104
"8302","2016/08/28","Sauensiek","Niedersachsen",53.3869777,9.6005368
"8303","2016/08/27","Gnewikow, Neuruppin","Brandenburg",52.8915956,12.8462045
"8304","2016/08/27","Zeitz","Sachsen-Anhalt",51.0443266,12.1402795
"8305","2016/08/27","Zeitz","Sachsen-Anhalt",51.0443266,12.1402795
"8306","2016/08/27","Schwerin","Mecklenburg-Vorpommern",53.6355022,11.4012499
"8307","2016/08/27","Oberhausen-Rheinhausen","Baden-Württemberg",49.259701,8.4850133
"8308","2016/08/27","Kempen","Nordrhein-Westfalen",51.3649942,6.4205309
"8309","2016/08/27","Chemnitz","Sachsen",50.8282222,12.9208547
"8310","2016/08/27","Gräfenhainichen","Sachsen-Anhalt",51.728978,12.4535112
"8311","2016/08/26","Prenzlau","Brandenburg",53.3173433,13.8633409
"8312","2016/08/26","Ulm","Baden-Württemberg",48.4010822,9.9876076
"8313","2016/08/26","Wurzen","Sachsen",51.3698806,12.7436557
"8314","2016/08/26","Annaberg-Buchholz","Sachsen",50.5851268,13.0149313
"8315","2016/08/26","Pirna","Sachsen",50.9625175,13.9419169
"8316","2016/08/25","Regenstauf","Bayern",49.12176,12.1303873
"8317","2016/08/25","Hamburg","Hamburg",53.5488282,9.9871703
"8318","2016/08/25","Niederstetten","Baden-Württemberg",49.3994656,9.9194444
"8319","2016/08/25","Freital","Sachsen",51.0008667,13.6512413
"8320","2016/08/25","Ehringshausen","Hessen",50.6020129,8.381268
"8321","2016/08/25","Niederau","Sachsen",51.1760715,13.5549345
"8322","2016/08/25","Hannover","Niedersachsen",52.3758916,9.7320104
"8323","2016/08/24","Schweinfurt","Bayern",50.0492047,10.2194228
"8324","2016/08/24","Augsburg","Bayern",48.3705449,10.89779
"8325","2016/08/24","Northeim","Niedersachsen",51.7013769,9.995866
"8326","2016/08/24","Annaberg-Buchholz","Sachsen",50.5851268,13.0149313
"8327","2016/08/24","Frankfurt am Main","Hessen",50.1109221,8.6821267
"8328","2016/08/24","Gütersloh","Nordrhein-Westfalen",51.9032375,8.3857535
"8329","2016/08/24","Münster-Sarmsheim","Rheinland-Pfalz",49.9433631,7.8942758
"8330","2016/08/24","Villingen-Schwenningen","Baden-Württemberg",48.0594021,8.4640869
"8331","2016/08/24","Einbeck","Niedersachsen",51.8205718,9.8683087
"8332","2016/08/24","Apolda","Thüringen",51.0255953,11.5111109
"8333","2016/08/24","Halle an der Saale","Sachsen-Anhalt",51.4953567,11.9662371
"8334","2016/08/24","Ingelheim am Rhein","Rheinland-Pfalz",49.9764195,8.0560682
"8335","2016/08/24","München","Bayern",48.1351253,11.5819806
"8336","2016/08/24","Hoya","Niedersachsen",52.8099622,9.1378895
"8337","2016/08/23","Vilsbiburg","Bayern",48.4509202,12.3525868
"8338","2016/08/23","Strausberg","Brandenburg",52.5659128,13.8777546
"8339","2016/08/23","Nordhausen","Thüringen",51.4983551,10.7931122
"8340","2016/08/23","Flensburg","Schleswig-Holstein",54.7937431,9.4469964
"8341","2016/08/23","Wittenberge","Sachsen-Anhalt",51.8704643,12.6411506
"8342","2016/08/23","Werneuchen","Brandenburg",52.6300024,13.7358711
"8343","2016/08/23","Berlin","Berlin",52.5200066,13.404954
"8344","2016/08/23","Dolgen am See","Mecklenburg-Vorpommern",53.9457755,12.214356
"8345","2016/08/23","Rostock","Mecklenburg-Vorpommern",54.0924406,12.0991466
"8346","2016/08/23","Wittenberg","Sachsen-Anhalt",51.8704643,12.6411506
"8347","2016/08/23","Königs-Wusterhausen","Brandenburg",52.2958906,13.6228382
"8348","2016/08/23","Wilhelmstadt, Berlin","Berlin",52.5154459,13.1846756
"8349","2016/08/23","Schwäbisch Hall","Baden-Württemberg",49.1124645,9.7372649
"8350","2016/08/23","Norderstedt","Schleswig-Holstein",53.6993066,10.0008798
"8351","2016/08/23","Cottbus","Brandenburg",51.7563108,14.3328679
"8352","2016/08/23","Laage","Mecklenburg-Vorpommern",53.9286632,12.3456629
"8353","2016/08/23","Altenburg","Thüringen",50.9931202,12.4366572
"8354","2016/08/23","Pirmasens","Rheinland-Pfalz",49.201555,7.6002161
"8355","2016/08/22","Cottbus","Brandenburg",51.7563108,14.3328679
"8356","2016/08/22","Lübben im Spreewald","Brandenburg",51.9410767,13.8911712
"8357","2016/08/22","Neuruppin","Brandenburg",52.9211097,12.8002556
"8358","2016/08/22","Dresden","Sachsen",51.0504088,13.7372621
"8359","2016/08/22","Munster","Niedersachsen",52.988761,10.0888477
"8360","2016/08/22","Lörrach","Baden-Württemberg",47.6167921,7.6691015
"8361","2016/08/22","Berlin","Berlin",52.5200066,13.404954
"8362","2016/08/22","Vierkirchen","Bayern",48.3649991,11.4598466
"8363","2016/08/22","Selb","Bayern",50.171311,12.1339323
"8364","2016/08/21","Vierkirchen","Bayern",48.3649991,11.4598466
"8365","2016/08/21","Oranienburg","Brandenburg",52.7557351,13.2408643
"8366","2016/08/21","Dresden","Sachsen",51.0504088,13.7372621
"8367","2016/08/21","Dresden","Sachsen",51.0504088,13.7372621
"8368","2016/08/21","Cuxhaven","Niedersachsen",53.859336,8.6879057
"8369","2016/08/21","Glückstadt","Schleswig-Holstein",53.7911914,9.4260898
"8370","2016/08/21","Artern/ Unstrut","Thüringen",51.3673649,11.2954854
"8371","2016/08/21","Burg bei Magdeburg","Sachsen-Anhalt",52.2709013,11.8553502
"8372","2016/08/20","Buckow","Brandenburg",52.5680243,14.0735499
"8373","2016/08/20","Kempten","Bayern",47.7285699,10.3157835
"8374","2016/08/20","Offenbach an der Queich","Rheinland-Pfalz",49.1940233,8.1901099
"8375","2016/08/20","Leipzig","Sachsen",51.3396955,12.3730747
"8376","2016/08/20","Bad Laasphe","Nordrhein-Westfalen",50.9279488,8.4194979
"8377","2016/08/20","Bocholt","Nordrhein-Westfalen",51.8384277,6.6150917
"8378","2016/08/20","Bad Gottleuba-Berggießhübel","Sachsen",50.854186,13.9438949
"8379","2016/08/20","Mannheim","Baden-Württemberg",49.4874592,8.4660395
"8380","2016/08/20","Mannheim","Baden-Württemberg",49.4874592,8.4660395
"8381","2016/08/19","Passau","Bayern",48.5667364,13.4319466
"8382","2016/08/19","Dortmund","Nordrhein-Westfalen",51.5135872,7.4652981
"8383","2016/08/19","Tangerhütte","Sachsen-Anhalt",52.434007,11.8105694
"8384","2016/08/19","Wittenberg","Sachsen-Anhalt",51.8704643,12.6411506
"8385","2016/08/19","Rendsburg","Schleswig-Holstein",54.3080869,9.6606993
"8386","2016/08/19","Berlin","Berlin",52.5200066,13.404954
"8387","2016/08/19","Tangerhütte","Sachsen-Anhalt",52.434007,11.8105694
"8388","2016/08/19","Torgau","Sachsen",51.557934,12.991583
"8389","2016/08/19","Tübingen","Baden-Württemberg",48.5216364,9.0576448
"8390","2016/08/18","Marzahn, Berlin","Berlin",52.5446501,13.5646433
"8391","2016/08/18","Herbetingen","Baden-Württemberg",48.6616037,9.3501336
"8392","2016/08/18","Baden-Baden","Baden-Württemberg",48.76564,8.2285242
"8393","2016/08/18","Herbertingen","Baden-Württemberg",48.0613999,9.4296685
"8394","2016/08/17","Loitzendorf","Bayern",49.0852068,12.654512
"8395","2016/08/17","Rechberghausen","Baden-Württemberg",48.7308906,9.6441766
"8396","2016/08/17","Passau","Bayern",48.5667364,13.4319466
"8397","2016/08/17","Karstädt","Brandenburg",53.1628303,11.7452754
"8398","2016/08/17","Ulm","Baden-Württemberg",48.4010822,9.9876076
"8399","2016/08/17","Prenzlau","Brandenburg",53.3173433,13.8633409
"8400","2016/08/17","Marzahn, Berlin","Berlin",52.5446501,13.5646433
"8401","2016/08/17","Straubing","Bayern",48.8777333,12.5801538
"8402","2016/08/17","Tauberbischofsheim","Baden-Württemberg",49.6293817,9.6592956
"8403","2016/08/17","Prenzlau","Brandenburg",53.3173433,13.8633409
"8404","2016/08/16","Döbeln","Sachsen",51.1229322,13.1167196
"8405","2016/08/16","Brandenburg an der Havel","Brandenburg",52.4125287,12.5316444
"8406","2016/08/16","Merseburg","Sachsen-Anhalt",51.3563278,11.9917462
"8407","2016/08/16","Döbeln","Sachsen",51.1229322,13.1167196
"8408","2016/08/16","Ingolstadt","Bayern",48.7667395,11.4226498
"8409","2016/08/16","Merseburg","Sachsen-Anhalt",51.3563278,11.9917462
"8410","2016/08/16","Remscheid","Nordrhein-Westfalen",51.1787418,7.1896962
"8411","2016/08/16","Welzheim","Baden-Württemberg",48.8744378,9.6318238
"8412","2016/08/16","Moosburg","Bayern",48.470167,11.9358674
"8413","2016/08/16","Querfurt","Sachsen-Anhalt",51.3812676,11.6041294
"8414","2016/08/15","Berlin","Berlin",52.5200066,13.404954
"8415","2016/08/15","Schwerin","Mecklenburg-Vorpommern",53.6355022,11.4012499
"8416","2016/08/15","Schierling","Bayern",48.8301961,12.1429623
"8417","2016/08/15","Hamburg","Hamburg",53.5488282,9.9871703
